8, 4, 10, 100, 2, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 100, 2, 1, 10, 30, 1, 400, 250, 0
9, 7, 4, 120, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 50, 0, 7, 0, 20, 1, 500, 250, 4
6, 3, 8, 40, 2, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 100, 1, 2, 10, 40, 1, 500, 250, 1
9, 2, 2, 140, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 100, 2, 6, 0, 30, 1, 400, 200, 0
5, 2, 2, 100, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 75, 1, 7, 0, 30, 1, 400, 250, 1
7, 7, 10, 40, 4, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 6, 20, 40, 2, 400, 200, 1
7, 8, 10, 140, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 100, 2, 8, 0, 10, 2, 500, 200, 1
7, 7, 4, 120, 4, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 25, 0, 5, 0, 40, 0, 500, 250, 1
9, 1, 8, 80, 3, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 150, 0, 6, 10, 20, 0, 500, 250, 1
8, 9, 6, 80, 4, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 75, 3, 8, 10, 30, 0, 500, 250, 1
8, 9, 8, 100, 4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 25, 1, 0, 0, 20, 0, 400, 200, 1
10, 4, 8, 40, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 25, 0, 0, 20, 30, 2, 500, 200, 5
7, 6, 4, 140, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 150, 2, 2, 0, 30, 0, 500, 200, 0
6, 6, 2, 60, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 150, 3, 7, 10, 20, 0, 500, 200, 1
1, 3, 8, 120, 4, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 100, 3, 9, 10, 30, 1, 400, 200, 1
7, 5, 6, 60, 3, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 150, 2, 3, 0, 40, 1, 400, 250, 4
9, 9, 10, 140, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 75, 2, 6, 10, 20, 1, 400, 250, 4
4, 9, 10, 40, 3, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 150, 0, 0, 20, 20, 2, 500, 250, 1
8, 9, 4, 140, 4, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 100, 1, 0, 10, 10, 2, 500, 250, 0
10, 5, 4, 140, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 25, 1, 8, 10, 20, 0, 500, 200, 5
8, 3, 6, 140, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 50, 3, 3, 20, 30, 0, 400, 250, 1
10, 8, 8, 100, 2, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 50, 0, 9, 20, 30, 1, 400, 200, 4
9, 8, 8, 100, 4, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 100, 2, 7, 20, 30, 1, 500, 250, 4
7, 9, 6, 40, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 75, 0, 2, 0, 40, 1, 400, 200, 4
10, 9, 4, 40, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 75, 3, 8, 0, 30, 1, 400, 250, 1
9, 9, 6, 60, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 75, 0, 8, 0, 20, 2, 400, 200, 1
6, 3, 8, 120, 3, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 25, 0, 6, 10, 40, 0, 400, 200, 1
3, 5, 8, 120, 3, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 100, 0, 5, 10, 20, 1, 500, 200, 1
9, 2, 4, 40, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 150, 3, 7, 10, 20, 2, 400, 200, 0
5, 9, 6, 120, 3, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 25, 0, 3, 0, 10, 2, 500, 200, 1
10, 5, 8, 100, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 100, 1, 2, 0, 20, 1, 400, 200, 1
8, 3, 6, 100, 4, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 25, 0, 7, 0, 10, 2, 500, 250, 4
7, 4, 6, 40, 4, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 75, 3, 0, 0, 20, 1, 500, 200, 3
6, 7, 2, 140, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 100, 0, 9, 20, 30, 1, 400, 200, 1
